customer_state,customer_city,order_month,total_orders,total_sales,avg_order_value
SP,palestina,2018-05-01,1,207.42,103.71
SP,sao sebastiao,2018-05-01,3,319.79,79.9475
SP,aruja,2018-05-01,6,750.06,75.006
SP,pitangueiras,2018-05-01,1,244.54,122.27
SP,jau,2018-05-01,2,319.67,106.556666666667
SP,santa isabel,2018-05-01,2,272.94,136.47
SP,santo antonio do pinhal,2018-05-01,1,1158.99,1158.99
SP,santos,2018-05-01,50,20966.65,180.746982758621
SP,bebedouro,2018-05-01,5,1109.52,110.952
SP,jacarei,2018-05-01,17,4504.48,132.484705882353
SP,poa,2018-05-01,8,1825.32,114.0825
SP,ribeirao pires,2018-05-01,4,1105.4,184.233333333333
SP,guarulhos,2018-05-01,102,20809.43,108.382447916667
SP,guaira,2018-05-01,3,1067.24,177.873333333333
SP,santa cruz das palmeiras,2018-05-01,1,199.84,99.92
SP,tres fronteiras,2018-05-01,1,150.21,150.21
SP,conchal,2018-05-01,3,1045.16,174.193333333333
SP,sao jose do rio pardo,2018-05-01,5,1204.84,86.06
SP,ibitinga,2018-05-01,2,244.72,122.36
SP,americo brasiliense,2018-05-01,1,96.26,48.13
SP,sao jose dos campos,2018-05-01,62,16017.39,125.135859375
SP,louveira,2018-05-01,4,668.48,83.56
SP,marilia,2018-05-01,11,6189.66,325.771578947368
SP,paulinia,2018-05-01,7,1210.96,93.1507692307692
SP,mococa,2018-05-01,1,56.7,56.7
SP,teodoro sampaio,2018-05-01,2,241.31,120.655
SP,itaporanga,2018-05-01,2,667.02,111.17
SP,pauliceia,2018-05-01,1,2663.92,665.98
SP,bertioga,2018-05-01,2,131.61,65.805
SP,campina do monte alegre,2018-05-01,1,264.34,132.17
SP,suzano,2018-05-01,17,4546.73,151.557666666667
SP,pirapora do bom jesus,2018-05-01,2,208.72,52.18
SP,tupa,2018-05-01,6,1487.66,247.943333333333
SP,cerquilho,2018-05-01,5,617.79,123.558
SP,andradina,2018-05-01,3,359.08,71.816
SP,mineiros do tiete,2018-05-01,1,185.8,92.9
SP,uchoa,2018-05-01,1,116.82,116.82
SP,lorena,2018-05-01,7,1355.24,96.8028571428571
SP,pindamonhangaba,2018-05-01,10,3353.68,152.44
SP,orindiuva,2018-05-01,2,180.87,90.435
SP,itapeva,2018-05-01,5,3525.84,352.584
SP,osvaldo cruz,2018-05-01,1,283.88,283.88
SP,aguai,2018-05-01,1,115.38,57.69
SP,cubatao,2018-05-01,6,999.16,90.8327272727273
SP,taquarituba,2018-05-01,2,282.68,70.67
SP,buritama,2018-05-01,2,316.58,79.145
SP,cordeiropolis,2018-05-01,1,64.03,64.03
SP,jales,2018-05-01,2,512.9,85.4833333333333
SP,cafelandia,2018-05-01,1,346.4,173.2
SP,santo andre,2018-05-01,66,16654.67,133.23736
SP,monte azul paulista,2018-05-01,2,612.57,306.285
SP,aracatuba,2018-05-01,10,4290.43,171.6172
SP,itaju,2018-05-01,2,506.23,126.5575
SP,agudos,2018-05-01,1,407.36,203.68
SP,itai,2018-05-01,2,1803.86,450.965
SP,jaboticabal,2018-05-01,4,459.81,91.962
SP,pirapozinho,2018-05-01,1,83.56,41.78
SP,charqueada,2018-05-01,1,69.38,34.69
SP,itaquaquecetuba,2018-05-01,10,1633.86,90.77
SP,cacapava,2018-05-01,8,1369.19,124.471818181818
SP,santa cruz da conceicao,2018-05-01,1,125.38,62.69
SP,osasco,2018-05-01,56,14695.93,142.678932038835
SP,altinopolis,2018-05-01,1,155.38,77.69
SP,cajuru,2018-05-01,1,186.64,93.32
SP,paraguacu paulista,2018-05-01,1,55.58,27.79
SP,barueri,2018-05-01,35,10214.28,157.142769230769
SP,motuca,2018-05-01,1,107.8,107.8
SP,jaguariuna,2018-05-01,4,1407.26,175.9075
SP,aguas da prata,2018-05-01,1,346.18,173.09
SP,rio claro,2018-05-01,17,7432.68,190.581538461538
SP,sao joao da boa vista,2018-05-01,4,1970.62,179.147272727273
SP,birigui,2018-05-01,7,3316.83,221.122
SP,pradopolis,2018-05-01,1,304.82,152.41
SP,itapetininga,2018-05-01,4,2658.75,379.821428571429
SP,nova europa,2018-05-01,1,273.2,136.6
SP,ibiuna,2018-05-01,3,907.16,113.395
SP,penapolis,2018-05-01,3,711.71,142.342
SP,engenheiro coelho,2018-05-01,2,245.82,61.455
SP,boituva,2018-05-01,6,3379.9,281.658333333333
SP,dracena,2018-05-01,1,65.38,32.69
SP,porangaba,2018-05-01,1,89.47,89.47
SP,taguai,2018-05-01,1,256.28,128.14
SP,sao vicente,2018-05-01,12,1872.24,81.4017391304348
SP,itabera,2018-05-01,1,96.36,48.18
SP,ipua,2018-05-01,1,54.56,27.28
SP,piracicaba,2018-05-01,25,4794.54,104.229130434783
SP,indiana,2018-05-01,1,65.38,32.69
SP,campinas,2018-05-01,101,22326.22,117.506421052632
SP,mirassol,2018-05-01,2,397.24,99.31
SP,santa gertrudes,2018-05-01,1,139.8,69.9
SP,piracaia,2018-05-01,2,159.5,79.75
SP,jamaica,2018-05-01,1,143.7,71.85
SP,mairipora,2018-05-01,6,2003.46,143.104285714286
SP,barrinha,2018-05-01,1,105.84,52.92
SP,taubate,2018-05-01,18,7093.46,173.011219512195
SP,sao pedro,2018-05-01,1,136.26,68.13
SP,ilhabela,2018-05-01,4,631.74,52.645
SP,divinolandia,2018-05-01,1,139.8,69.9
SP,itu,2018-05-01,6,1236.68,103.056666666667
SP,tiete,2018-05-01,2,429.48,107.37
SP,taboao da serra,2018-05-01,24,5464.89,103.111132075472
SP,turmalina,2018-05-01,1,46.23,46.23
SP,itapevi,2018-05-01,10,1218.2,76.1375
SP,lucelia,2018-05-01,1,162.55,162.55
SP,tanabi,2018-05-01,1,56.79,56.79
SP,campo limpo paulista,2018-05-01,3,296.12,59.224
SP,pereira barreto,2018-05-01,1,2022.02,2022.02
SP,chavantes,2018-05-01,4,571.92,71.49
SP,itapolis,2018-05-01,1,160.7,80.35
SP,vargem grande paulista,2018-05-01,2,1242.28,155.285
SP,sumare,2018-05-01,10,2311.48,100.499130434783
SP,itapira,2018-05-01,2,324.34,108.113333333333
SP,diadema,2018-05-01,25,4621.28,87.1939622641509
SP,pedreira,2018-05-01,3,210.65,70.2166666666667
SP,guaruja,2018-05-01,19,4047.03,109.379189189189
SP,tambau,2018-05-01,2,422.86,105.715
SP,candido rodrigues,2018-05-01,1,93.4,46.7
SP,ferraz de vasconcelos,2018-05-01,12,6256.06,240.617692307692
SP,cruzeiro,2018-05-01,5,883.29,110.41125
SP,sao roque,2018-05-01,12,3018.06,143.717142857143
SP,bofete,2018-05-01,1,488.9,244.45
SP,barretos,2018-05-01,4,1596.24,266.04
SP,mogi mirim,2018-05-01,3,1412.01,282.402
SP,ourinhos,2018-05-01,10,4625.06,136.031176470588
SP,itarare,2018-05-01,2,806.46,80.646
SP,votorantim,2018-05-01,6,881.81,73.4841666666667
SP,avare,2018-05-01,5,2308.22,288.5275
SP,mirandopolis,2018-05-01,2,354.3,88.575
TO,palmas,2018-05-01,8,2506.43,192.802307692308
TO,pedro afonso,2018-05-01,2,612.02,153.005
TO,gurupi,2018-05-01,1,69.9,69.9
TO,araguaina,2018-05-01,4,2517.88,419.646666666667
TO,tocantinopolis,2018-05-01,1,76.24,38.12
AC,rio branco,2018-06-01,3,953.99,190.798
AL,luziapolis,2018-06-01,1,363.24,181.62
AL,maceio,2018-06-01,14,2435.64,101.485
AL,coruripe,2018-06-01,1,2126.18,1063.09
AL,santana do mundau,2018-06-01,1,389.07,389.07
AL,sao jose da laje,2018-06-01,1,196.74,196.74
AL,boca da mata,2018-06-01,1,342.64,171.32
AL,arapiraca,2018-06-01,1,172.25,172.25
AL,canapi,2018-06-01,1,377.32,377.32
AL,penedo,2018-06-01,2,1147.96,286.99
AL,maragogi,2018-06-01,1,253.3,126.65
AM,manaus,2018-06-01,7,2015.42,111.967777777778
AP,macapa,2018-06-01,2,495.84,123.96
BA,feira de santana,2018-06-01,11,3564.95,222.809375
BA,serrolandia,2018-06-01,1,356.04,178.02
BA,itacare,2018-06-01,1,52.04,52.04
BA,porto seguro,2018-06-01,4,2489.44,138.302222222222
BA,lauro de freitas,2018-06-01,3,535.74,89.29
BA,juazeiro,2018-06-01,1,338.64,169.32
BA,salvador,2018-06-01,81,34681.8,237.546575342466
BA,cansancao,2018-06-01,2,504.28,126.07
BA,itamaraju,2018-06-01,1,413.94,206.97
BA,caravelas,2018-06-01,1,222.63,222.63
BA,camamu,2018-06-01,1,74.12,37.06
BA,formosa do rio preto,2018-06-01,1,1854.44,927.22
BA,barra do tarrachil,2018-06-01,2,288.88,144.44
BA,pintadas,2018-06-01,1,229.74,229.74
BA,ilheus,2018-06-01,1,36.39,36.39
BA,tucano,2018-06-01,1,117.57,117.57
BA,simoes filho,2018-06-01,1,285.3,142.65
BA,miguel calmon,2018-06-01,1,94.12,47.06
BA,sao domingos,2018-06-01,1,58.39,58.39
BA,eunapolis,2018-06-01,2,234.8,58.7
BA,itabela,2018-06-01,1,106.3,53.15
BA,itabuna,2018-06-01,1,458.52,229.26
BA,pilao arcado,2018-06-01,1,166.94,83.47
BA,morro do chapeu,2018-06-01,1,63.42,63.42
BA,dario meira,2018-06-01,1,124.4,62.2
BA,guanambi,2018-06-01,1,754.78,377.39
BA,mata de sao joao,2018-06-01,1,116.8,116.8
BA,santa maria da vitoria,2018-06-01,3,1407.5,234.583333333333
BA,iramaia,2018-06-01,1,126.2,63.1
BA,cachoeira,2018-06-01,1,335.42,167.71
BA,campo formoso,2018-06-01,1,792.06,792.06
BA,paulo afonso,2018-06-01,5,2997.41,374.67625
BA,senhor do bonfim,2018-06-01,2,437.64,109.41
BA,entre rios,2018-06-01,1,121.9,121.9
BA,salinas da margarida,2018-06-01,1,164.24,82.12
BA,barra da estiva,2018-06-01,1,103.92,51.96
BA,ipira,2018-06-01,2,186.62,93.31
BA,conde,2018-06-01,1,124.42,62.21
BA,jequie,2018-06-01,3,738.54,123.09
BA,canudos,2018-06-01,1,232.89,232.89
BA,ruy barbosa,2018-06-01,1,322.95,322.95
BA,valente,2018-06-01,1,284.5,142.25
BA,queimadas,2018-06-01,1,645.26,645.26
BA,santo estevao,2018-06-01,1,150.4,75.2
BA,dias d'avila,2018-06-01,4,764.32,95.54
BA,barreiras,2018-06-01,2,2303.34,575.835
BA,canarana,2018-06-01,1,130.59,130.59
BA,euclides da cunha,2018-06-01,1,396.26,198.13
BA,ubaitaba,2018-06-01,2,750.1,187.525
BA,santo antonio de jesus,2018-06-01,2,604.52,100.753333333333
BA,serrinha,2018-06-01,2,866.62,144.436666666667
BA,potiragua,2018-06-01,1,104.26,52.13
BA,wenceslau guimaraes,2018-06-01,1,275.0,137.5
BA,inhambupe,2018-06-01,1,77.99,77.99
BA,arraial d'ajuda,2018-06-01,2,344.08,172.04
BA,olindina,2018-06-01,1,52.04,52.04
BA,jaguaquara,2018-06-01,1,131.58,131.58
BA,jussari,2018-06-01,2,426.38,106.595
BA,camacari,2018-06-01,2,736.02,184.005
BA,lamarao,2018-06-01,1,81.34,81.34
BA,valenca,2018-06-01,4,2556.36,319.545
BA,boninal,2018-06-01,1,85.04,85.04
BA,brumado,2018-06-01,1,128.44,64.22
BA,ibicarai,2018-06-01,1,289.78,144.89
BA,urucuca,2018-06-01,1,196.28,98.14
BA,jacobina,2018-06-01,3,765.28,127.546666666667
BA,muquem do sao francisco,2018-06-01,1,44.41,44.41
BA,vereda,2018-06-01,1,267.44,133.72
BA,baianopolis,2018-06-01,1,418.68,418.68
BA,belo campo,2018-06-01,1,35.05,35.05
BA,sao sebastiao do passe,2018-06-01,1,283.32,141.66
BA,itiuba,2018-06-01,1,335.34,167.67
BA,teixeira de freitas,2018-06-01,1,40.96,40.96
BA,uaua,2018-06-01,1,499.5,249.75
BA,vitoria da conquista,2018-06-01,4,608.55,86.9357142857143
CE,milagres,2018-06-01,1,689.88,344.94
CE,altaneira,2018-06-01,1,142.66,142.66
CE,itaitinga,2018-06-01,1,265.66,132.83
CE,maracanau,2018-06-01,1,386.0,193.0
CE,santa quiteria,2018-06-01,2,632.73,316.365
CE,caucaia,2018-06-01,1,263.32,65.83
CE,ubajara,2018-06-01,1,336.1,168.05
CE,crato,2018-06-01,1,111.23,111.23
CE,morrinhos,2018-06-01,1,179.78,89.89
CE,camocim,2018-06-01,1,929.96,232.49
CE,ibiapina,2018-06-01,1,105.39,105.39
CE,sucesso,2018-06-01,1,111.14,111.14
CE,itapipoca,2018-06-01,1,192.64,96.32
CE,nova russas,2018-06-01,1,238.92,119.46
CE,senador pompeu,2018-06-01,2,607.56,151.89
CE,forquilha,2018-06-01,1,416.18,208.09
CE,eusebio,2018-06-01,1,83.06,41.53
CE,aracati,2018-06-01,1,970.68,485.34
CE,sobral,2018-06-01,5,4289.78,536.2225
CE,iguatu,2018-06-01,2,229.17,114.585
CE,itapaje,2018-06-01,1,369.0,369.0
CE,aracoiaba,2018-06-01,1,359.5,359.5
CE,pacatuba,2018-06-01,1,164.58,164.58
CE,novo oriente,2018-06-01,1,217.16,217.16
CE,lages,2018-06-01,1,78.1,78.1
CE,campos sales,2018-06-01,1,415.52,103.88
CE,santana do cariri,2018-06-01,1,692.82,692.82
CE,fortaleza,2018-06-01,34,10983.06,166.41
CE,jaguaribe,2018-06-01,1,457.18,228.59
CE,hidrolandia,2018-06-01,1,87.59,87.59
CE,juazeiro do norte,2018-06-01,2,795.36,397.68
CE,crateus,2018-06-01,1,1553.68,776.84
CE,quixada,2018-06-01,1,892.44,892.44
DF,brasilia,2018-06-01,150,37776.84,139.914222222222
ES,alfredo chaves,2018-06-01,1,570.38,285.19
ES,cachoeiro de itapemirim,2018-06-01,8,2153.28,153.805714285714
ES,cariacica,2018-06-01,10,2848.86,149.94
ES,piuma,2018-06-01,1,387.72,193.86
ES,santa maria de jetiba,2018-06-01,2,585.34,146.335
ES,sooretama,2018-06-01,1,129.19,129.19
ES,colatina,2018-06-01,2,319.38,79.845
ES,aracruz,2018-06-01,1,166.42,83.21
ES,serra,2018-06-01,15,5421.13,193.611785714286
ES,marataizes,2018-06-01,1,44.28,44.28
ES,montanha,2018-06-01,1,203.91,203.91
ES,fundao,2018-06-01,1,283.32,141.66
ES,pacotuba,2018-06-01,1,69.14,69.14
ES,guarapari,2018-06-01,5,822.55,91.3944444444444
ES,sao gabriel da palha,2018-06-01,2,484.26,121.065
ES,mantenopolis,2018-06-01,1,559.84,279.92
ES,alegre,2018-06-01,2,262.92,87.64
ES,linhares,2018-06-01,5,1109.9,110.99
ES,sao mateus,2018-06-01,2,253.57,84.5233333333333
ES,baixo guandu,2018-06-01,1,654.02,327.01
ES,mimoso do sul,2018-06-01,1,198.86,99.43
ES,presidente kennedy,2018-06-01,1,286.98,143.49
ES,conceicao do castelo,2018-06-01,1,466.0,233.0
ES,itaoca,2018-06-01,1,333.45,333.45
ES,castelo,2018-06-01,2,462.18,115.545
ES,alto rio novo,2018-06-01,2,654.46,163.615
ES,vitoria,2018-06-01,28,8467.4,132.303125
ES,guacui,2018-06-01,1,3848.06,1924.03
ES,arace,2018-06-01,1,44.63,44.63
ES,vila velha,2018-06-01,22,4451.74,98.9275555555556
ES,ecoporanga,2018-06-01,1,176.18,88.09
GO,itumbiara,2018-06-01,3,484.96,96.992
GO,nova veneza,2018-06-01,1,54.38,54.38
GO,campos belos,2018-06-01,1,128.02,64.01
GO,quirinopolis,2018-06-01,1,508.62,254.31
GO,catalao,2018-06-01,1,332.4,166.2
GO,ipameri,2018-06-01,1,390.59,390.59
GO,fazenda nova,2018-06-01,1,89.67,89.67
GO,guapo,2018-06-01,2,442.7,110.675
GO,jatai,2018-06-01,1,137.93,137.93
GO,vianopolis,2018-06-01,1,515.56,128.89
GO,aragarcas,2018-06-01,1,98.62,49.31
GO,alexania,2018-06-01,1,118.44,59.22
GO,uruacu,2018-06-01,1,96.43,96.43
GO,senador canedo,2018-06-01,1,114.46,57.23
GO,pirenopolis,2018-06-01,1,88.32,88.32
GO,formosa,2018-06-01,1,418.66,209.33
GO,cacu,2018-06-01,1,204.98,102.49
GO,rubiataba,2018-06-01,1,269.93,269.93
GO,jaragua,2018-06-01,1,134.86,67.43
GO,trindade,2018-06-01,1,90.44,45.22
GO,ipora,2018-06-01,1,498.82,249.41
GO,niquelandia,2018-06-01,3,1840.9,306.816666666667
GO,piranhas,2018-06-01,1,968.5,484.25
GO,goianesia,2018-06-01,1,40.24,40.24
GO,neropolis,2018-06-01,1,96.5,48.25
GO,crixas,2018-06-01,1,179.16,89.58
GO,alto paraiso de goias,2018-06-01,1,168.2,42.05
GO,anicuns,2018-06-01,1,206.68,103.34
GO,novo planalto,2018-06-01,1,92.58,46.29
GO,piracanjuba,2018-06-01,1,630.34,315.17
GO,rio verde,2018-06-01,4,574.84,95.8066666666667
GO,goiania,2018-06-01,43,14153.05,191.257432432432
GO,valparaiso de goias,2018-06-01,2,259.48,64.87
GO,minacu,2018-06-01,1,183.14,45.785
GO,novo gama,2018-06-01,2,497.86,124.465
GO,anapolis,2018-06-01,5,1350.1,192.871428571429
GO,mozarlandia,2018-06-01,1,59.3,59.3
GO,porangatu,2018-06-01,1,61.4,30.7
GO,caldas novas,2018-06-01,1,62.22,31.11
GO,acreuna,2018-06-01,2,477.46,79.5766666666667
GO,aparecida de goiania,2018-06-01,7,2841.86,218.604615384615
GO,cavalcante,2018-06-01,1,175.16,87.58
MA,sao bento,2018-06-01,1,1108.0,554.0
MA,acailandia,2018-06-01,1,225.54,112.77
MA,esperantinopolis,2018-06-01,2,893.94,223.485
MA,viana,2018-06-01,1,171.7,85.85
MA,vitorino freire,2018-06-01,1,907.84,453.92
MA,mirinzal,2018-06-01,1,97.66,97.66
MA,codo,2018-06-01,1,745.34,372.67
MA,lago da pedra,2018-06-01,1,846.42,423.21
MA,buriticupu,2018-06-01,1,946.72,236.68
MA,magalhaes de almeida,2018-06-01,1,323.52,323.52
MA,sao bernardo,2018-06-01,1,276.6,138.3
MA,sao luis,2018-06-01,21,6021.26,158.454210526316
MA,vargem grande,2018-06-01,1,137.01,137.01
MA,imperatriz,2018-06-01,3,724.92,120.82
MA,itapecuru mirim,2018-06-01,1,276.6,138.3
MA,caxias,2018-06-01,3,797.92,132.986666666667
MA,arari,2018-06-01,1,325.84,162.92
MG,abaete,2018-06-01,2,388.6,194.3
MG,antonio carlos,2018-06-01,1,96.42,48.21
MG,santo antonio do jacinto,2018-06-01,2,527.98,65.9975
MG,mateus leme,2018-06-01,3,687.14,114.523333333333
MG,carangola,2018-06-01,2,577.76,144.44
MG,arinos,2018-06-01,2,399.86,99.965
MG,santa rita do sapucai,2018-06-01,1,35.82,35.82
MG,aiuruoca,2018-06-01,1,325.16,162.58
MG,coromandel,2018-06-01,1,214.2,107.1
MG,joao pinheiro,2018-06-01,1,1855.74,927.87
MG,pouso alegre,2018-06-01,11,8054.19,335.59125
MG,joao monlevade,2018-06-01,5,3501.74,250.124285714286
MG,jacutinga,2018-06-01,2,295.34,98.4466666666667
MG,moema,2018-06-01,1,428.24,214.12
MG,timoteo,2018-06-01,2,323.71,107.903333333333
MG,ritapolis,2018-06-01,1,102.44,51.22
MG,tres pontas,2018-06-01,1,317.6,158.8
MG,sete lagoas,2018-06-01,7,874.58,48.5877777777778
MG,diamantina,2018-06-01,1,148.98,74.49
MG,buritis,2018-06-01,1,210.76,105.38
MG,resende costa,2018-06-01,1,165.25,165.25
MG,caratinga,2018-06-01,2,334.7,83.675
MG,divino,2018-06-01,1,210.4,105.2
MG,ouro preto,2018-06-01,3,485.6,80.9333333333333
MG,brazopolis,2018-06-01,1,225.24,112.62
MG,monte siao,2018-06-01,2,439.92,219.96
MG,nova ponte,2018-06-01,1,1306.42,326.605
MG,teofilo otoni,2018-06-01,2,307.2,76.8
MG,passa quatro,2018-06-01,1,137.93,137.93
MG,conselheiro pena,2018-06-01,2,1213.3,151.6625
MG,raul soares,2018-06-01,1,65.49,65.49
MG,arcos,2018-06-01,2,1157.7,289.425
MG,capelinha,2018-06-01,3,1088.4,136.05
MG,vespasiano,2018-06-01,5,1115.6,92.9666666666667
MG,itapecerica,2018-06-01,2,641.68,160.42
MG,martins soares,2018-06-01,1,51.22,51.22
MG,monte carmelo,2018-06-01,2,505.14,84.19
MG,patos de minas,2018-06-01,7,3639.76,303.313333333333
MG,matozinhos,2018-06-01,1,54.44,54.44
MG,ipatinga,2018-06-01,11,3573.06,148.8775
MG,varzea da palma,2018-06-01,2,309.18,77.295
MG,ibiraci,2018-06-01,2,256.63,128.315
MG,para de minas,2018-06-01,1,387.96,193.98
MG,conquista,2018-06-01,1,73.06,73.06
MG,volta grande,2018-06-01,1,386.6,96.65
MG,itabira,2018-06-01,6,1580.46,131.705
MG,carmo do rio claro,2018-06-01,1,609.78,304.89
MG,inconfidentes,2018-06-01,1,116.74,58.37
MG,pirapetinga,2018-06-01,1,90.38,45.19
MG,governador valadares,2018-06-01,6,1775.76,161.432727272727
MG,ouro branco,2018-06-01,3,426.4,71.0666666666667
MG,itamarandiba,2018-06-01,1,96.6,48.3
MG,guarda-mor,2018-06-01,1,64.46,32.23
MG,aracuai,2018-06-01,1,303.66,151.83
MG,bambui,2018-06-01,3,2222.82,277.8525
MG,umburatiba,2018-06-01,1,269.4,134.7
MG,guimarania,2018-06-01,1,533.24,266.62
MG,inimutaba,2018-06-01,1,182.02,91.01
MG,santos dumont,2018-06-01,2,359.36,89.84
MG,montes claros,2018-06-01,13,3883.34,149.359230769231
MG,medina,2018-06-01,1,116.74,58.37
MG,lima duarte,2018-06-01,1,103.96,51.98
MG,bom despacho,2018-06-01,1,289.92,144.96
MG,belo vale,2018-06-01,1,168.48,84.24
MG,nova lima,2018-06-01,5,5053.18,561.464444444444
MG,ponte nova,2018-06-01,3,504.74,100.948
MG,nova era,2018-06-01,1,488.44,244.22
MG,araguari,2018-06-01,7,3866.25,257.75
MG,sao joao del rei,2018-06-01,6,2014.52,143.894285714286
MG,muriae,2018-06-01,3,1182.0,168.857142857143
MG,palma,2018-06-01,1,296.0,148.0
MG,nova serrana,2018-06-01,1,220.82,110.41
MG,guarani,2018-06-01,1,313.66,156.83
MG,pains,2018-06-01,1,286.54,143.27
MG,sao pedro da uniao,2018-06-01,1,297.58,148.79
MG,sao pedro dos ferros,2018-06-01,1,274.56,274.56
MG,lagoa formosa,2018-06-01,2,515.28,257.64
MG,sao joao batista do gloria,2018-06-01,1,378.0,189.0
MG,sao francisco,2018-06-01,2,995.46,165.91
MG,brumadinho,2018-06-01,1,128.57,128.57
MG,nanuque,2018-06-01,2,500.0,125.0
MG,ituiutaba,2018-06-01,1,227.54,113.77
MG,nepomuceno,2018-06-01,1,64.32,64.32
MG,tres coracoes,2018-06-01,3,1353.02,169.1275
MG,divisa alegre,2018-06-01,1,323.48,161.74
MG,alvinopolis,2018-06-01,1,48.13,48.13
MG,descoberto,2018-06-01,1,303.22,151.61
MG,congonhas,2018-06-01,1,62.26,31.13
MG,espinosa,2018-06-01,1,619.56,103.26
MG,dionisio,2018-06-01,1,206.08,103.04
MG,espera feliz,2018-06-01,2,482.82,120.705
MG,setubinha,2018-06-01,1,392.38,196.19
MG,visconde do rio branco,2018-06-01,1,193.3,96.65
MG,pocos de caldas,2018-06-01,6,1788.95,149.079166666667
MG,astolfo dutra,2018-06-01,1,273.6,68.4
MG,coronel fabriciano,2018-06-01,5,1153.4,115.34
MG,rio novo,2018-06-01,1,209.36,104.68
MG,uba,2018-06-01,1,108.88,54.44
MG,florestal,2018-06-01,1,136.86,68.43
MG,alem paraiba,2018-06-01,2,245.66,61.415
MG,vazante,2018-06-01,2,836.22,209.055
MG,patrocinio,2018-06-01,3,634.82,105.803333333333
MG,dores de campos,2018-06-01,1,61.23,61.23
MG,baependi,2018-06-01,2,484.58,121.145
MG,itajuba,2018-06-01,6,1337.24,83.5775
MG,camanducaia,2018-06-01,2,202.16,101.08
MG,iturama,2018-06-01,1,223.22,111.61
MG,unai,2018-06-01,2,885.58,221.395
MG,alfenas,2018-06-01,4,805.02,89.4466666666667
MG,extrema,2018-06-01,6,504.81,84.135
MG,sao geraldo,2018-06-01,1,297.8,148.9
MG,pedro leopoldo,2018-06-01,2,1560.2,390.05
MG,itauna,2018-06-01,1,122.8,61.4
MG,sao romao,2018-06-01,1,32.22,32.22
MG,manhumirim,2018-06-01,1,205.4,102.7
MG,vicosa,2018-06-01,7,4639.54,257.752222222222
MG,ipaba,2018-06-01,1,108.5,108.5
MG,paracatu,2018-06-01,5,1523.68,126.973333333333
MG,sao francisco de paula,2018-06-01,1,94.58,47.29
MG,araxa,2018-06-01,4,763.32,127.22
MG,juiz de fora,2018-06-01,27,8057.51,143.884107142857
MG,crucilandia,2018-06-01,1,60.94,30.47
MG,mariana,2018-06-01,1,319.06,159.53
MG,pirauba,2018-06-01,1,226.66,113.33
MG,curvelo,2018-06-01,5,978.04,163.006666666667
MG,manhuacu,2018-06-01,4,483.94,60.4925
MG,sao joao nepomuceno,2018-06-01,1,920.94,153.49
MG,belo oriente,2018-06-01,1,988.2,82.35
MG,pompeu,2018-06-01,1,561.18,280.59
MG,uberaba,2018-06-01,17,5696.2,158.227777777778
MG,entre rios de minas,2018-06-01,1,257.3,128.65
MG,candeias,2018-06-01,1,310.1,155.05
MG,fronteira,2018-06-01,1,811.14,405.57
MG,guaxupe,2018-06-01,4,2048.76,204.876
MG,ibirite,2018-06-01,3,2291.84,381.973333333333
MG,sao gotardo,2018-06-01,1,957.38,239.345
MG,aimores,2018-06-01,1,113.31,113.31
MG,tres marias,2018-06-01,1,134.88,67.44
MG,uberlandia,2018-06-01,21,7388.5,160.619565217391
MG,carmo da mata,2018-06-01,1,107.18,53.59
MG,santa luzia,2018-06-01,5,1379.27,172.40875
MG,estrela do indaia,2018-06-01,1,109.5,109.5
MG,esmeraldas,2018-06-01,3,533.08,133.27
MG,lagoa santa,2018-06-01,4,2529.5,316.1875
MG,itapagipe,2018-06-01,2,301.98,75.495
MG,conceicao dos ouros,2018-06-01,1,52.74,26.37
MG,aguas vermelhas,2018-06-01,1,698.8,116.466666666667
MG,mantena,2018-06-01,1,96.42,48.21
MG,itabirito,2018-06-01,1,111.66,55.83
MG,varginha,2018-06-01,4,883.22,88.322
MG,divinopolis,2018-06-01,9,3044.08,179.063529411765
MG,divino das laranjeiras,2018-06-01,1,102.2,51.1
MG,passos,2018-06-01,2,550.34,137.585
MG,jequitai,2018-06-01,1,137.74,137.74
MG,cassia,2018-06-01,1,107.22,53.61
MG,sarzedo,2018-06-01,3,273.24,45.54
MG,oliveira,2018-06-01,2,338.6,84.65
MG,pirapora,2018-06-01,3,751.88,250.626666666667
MG,papagaios,2018-06-01,1,226.22,113.11
MG,brasilia de minas,2018-06-01,1,113.63,113.63
MG,betim,2018-06-01,16,3733.67,138.284074074074
MG,moeda,2018-06-01,1,170.92,85.46
MG,mato verde,2018-06-01,1,237.66,118.83
MG,jordania,2018-06-01,1,264.83,264.83
MG,rio paranaiba,2018-06-01,1,347.6,43.45
MG,lagoa grande,2018-06-01,2,3006.68,751.67
MG,sao goncalo do rio preto,2018-06-01,1,117.3,58.65
MG,catas altas,2018-06-01,1,1400.6,700.3
MG,porto firme,2018-06-01,1,246.98,123.49
MG,itambacuri,2018-06-01,1,57.27,57.27
MG,cataguases,2018-06-01,1,121.72,121.72
MG,lavras,2018-06-01,2,449.98,224.99
MG,iguatama,2018-06-01,1,88.74,44.37
MG,ribeirao das neves,2018-06-01,7,937.93,46.8965
MG,alterosa,2018-06-01,1,380.56,190.28
MG,barbacena,2018-06-01,9,1729.31,101.724117647059
